C:\Users\alexr\Documents\GitHub\FoodNotif\venv\Scripts\python.exe "C:\Users\alexr\Documents\GitHub\ScienceResearchProject\attempt 2\main.py"
921 1101
Deleted 1 vehicles!
Iter: 46, dijkstra score: 2,713,407.891778925, ACO score: 28,921,026.732992344, current: 28936474.661726456, dijkstra max density: 113.0, ACO max density: 66.0, current max density: 64.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2996987951807229, current average density: 0.2952522255192878
Iter: 47, dijkstra score: 2,713,407.891778925, ACO score: 28,908,538.885534134, current: 28908538.885534134, dijkstra max density: 113.0, ACO max density: 67.0, current max density: 67.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2996987951807229, current average density: 0.2996987951807229
Iter: 48, dijkstra score: 2,713,407.891778925, ACO score: 28,908,538.885534134, current: 29893108.402768407, dijkstra max density: 113.0, ACO max density: 67.0, current max density: 64.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2996987951807229, current average density: 0.2838801711840228
Iter: 49, dijkstra score: 2,713,407.891778925, ACO score: 27,921,578.580037672, current: 27921578.580037672, dijkstra max density: 113.0, ACO max density: 67.0, current max density: 67.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.28798842257597684, current average density: 0.28798842257597684
Iter: 50, dijkstra score: 2,713,407.891778925, ACO score: 26,943,429.24244349, current: 26943429.24244349, dijkstra max density: 113.0, ACO max density: 68.0, current max density: 68.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2794943820224719, current average density: 0.2794943820224719
Iter: 51, dijkstra score: 2,713,407.891778925, ACO score: 26,934,553.74871833, current: 26934553.74871833, dijkstra max density: 113.0, ACO max density: 65.0, current max density: 65.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2783216783216783, current average density: 0.2783216783216783
Iter: 52, dijkstra score: 2,713,407.891778925, ACO score: 26,934,553.74871833, current: 27925427.169140574, dijkstra max density: 113.0, ACO max density: 65.0, current max density: 67.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2783216783216783, current average density: 0.28840579710144926
Iter: 53, dijkstra score: 2,713,407.891778925, ACO score: 26,934,553.74871833, current: 28932583.87976897, dijkstra max density: 113.0, ACO max density: 65.0, current max density: 64.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2783216783216783, current average density: 0.28674351585014407
Iter: 54, dijkstra score: 2,713,407.891778925, ACO score: 25,965,994.600787994, current: 25965994.600787994, dijkstra max density: 113.0, ACO max density: 68.0, current max density: 68.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.28347578347578345, current average density: 0.28347578347578345
Iter: 55, dijkstra score: 2,713,407.891778925, ACO score: 23,985,469.957783163, current: 23985469.957783163, dijkstra max density: 113.0, ACO max density: 66.0, current max density: 66.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.279887482419128, current average density: 0.279887482419128
Iter: 56, dijkstra score: 2,713,407.891778925, ACO score: 23,985,469.957783163, current: 24981633.47018171, dijkstra max density: 113.0, ACO max density: 66.0, current max density: 72.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.279887482419128, current average density: 0.2794943820224719
Iter: 57, dijkstra score: 2,713,407.891778925, ACO score: 23,985,469.957783163, current: 24975574.250929866, dijkstra max density: 113.0, ACO max density: 66.0, current max density: 67.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.279887482419128, current average density: 0.28840579710144926
Iter: 58, dijkstra score: 2,713,407.891778925, ACO score: 23,985,469.957783163, current: 24978084.261313003, dijkstra max density: 113.0, ACO max density: 66.0, current max density: 67.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.279887482419128, current average density: 0.2909356725146199
Iter: 59, dijkstra score: 2,713,407.891778925, ACO score: 22,011,125.959524658, current: 22011125.959524658, dijkstra max density: 113.0, ACO max density: 67.0, current max density: 67.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2756232686980609, current average density: 0.2756232686980609
Iter: 60, dijkstra score: 2,713,407.891778925, ACO score: 21,037,642.646686785, current: 21037642.646686785, dijkstra max density: 113.0, ACO max density: 66.0, current max density: 66.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.27448275862068966, current average density: 0.27448275862068966
Iter: 61, dijkstra score: 2,713,407.891778925, ACO score: 21,037,642.646686785, current: 22022727.836730972, dijkstra max density: 113.0, ACO max density: 66.0, current max density: 67.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.27448275862068966, current average density: 0.2775453277545328
Iter: 62, dijkstra score: 2,713,407.891778925, ACO score: 21,037,642.646686785, current: 23971290.054255847, dijkstra max density: 113.0, ACO max density: 66.0, current max density: 68.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.27448275862068966, current average density: 0.27448275862068966
Iter: 63, dijkstra score: 2,713,407.891778925, ACO score: 21,037,642.646686785, current: 22009661.562393073, dijkstra max density: 113.0, ACO max density: 66.0, current max density: 67.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.27448275862068966, current average density: 0.2729766803840878
Iter: 64, dijkstra score: 2,713,407.891778925, ACO score: 19,091,806.98740622, current: 19091806.98740622, dijkstra max density: 113.0, ACO max density: 69.0, current max density: 69.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2741046831955923, current average density: 0.2741046831955923
Iter: 65, dijkstra score: 2,713,407.891778925, ACO score: 18,080,117.428999107, current: 18080117.428999107, dijkstra max density: 113.0, ACO max density: 69.0, current max density: 69.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2703804347826087, current average density: 0.2703804347826087
Iter: 66, dijkstra score: 2,713,407.891778925, ACO score: 18,080,117.428999107, current: 19080997.71127935, dijkstra max density: 113.0, ACO max density: 69.0, current max density: 70.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2703804347826087, current average density: 0.27715877437325903
Iter: 67, dijkstra score: 2,713,407.891778925, ACO score: 18,080,117.428999107, current: 22036850.773188572, dijkstra max density: 113.0, ACO max density: 69.0, current max density: 68.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2703804347826087, current average density: 0.27486187845303867
Iter: 68, dijkstra score: 2,713,407.891778925, ACO score: 18,080,117.428999107, current: 19061317.53485438, dijkstra max density: 113.0, ACO max density: 69.0, current max density: 69.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2703804347826087, current average density: 0.2718579234972678
Iter: 69, dijkstra score: 2,713,407.891778925, ACO score: 18,076,508.97340969, current: 18076508.97340969, dijkstra max density: 113.0, ACO max density: 68.0, current max density: 68.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.26711409395973157, current average density: 0.26711409395973157
Iter: 70, dijkstra score: 2,713,407.891778925, ACO score: 18,076,508.97340969, current: 19061209.470018256, dijkstra max density: 113.0, ACO max density: 68.0, current max density: 70.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.26711409395973157, current average density: 0.2741046831955923
Iter: 71, dijkstra score: 2,713,407.891778925, ACO score: 18,076,508.97340969, current: 19066167.965429243, dijkstra max density: 113.0, ACO max density: 68.0, current max density: 69.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.26711409395973157, current average density: 0.27448275862068966
Iter: 72, dijkstra score: 2,713,407.891778925, ACO score: 18,076,508.97340969, current: 19040326.660409246, dijkstra max density: 113.0, ACO max density: 68.0, current max density: 66.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.26711409395973157, current average density: 0.2707482993197279
Iter: 73, dijkstra score: 2,713,407.891778925, ACO score: 18,076,508.97340969, current: 19057037.30634613, dijkstra max density: 113.0, ACO max density: 68.0, current max density: 67.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.26711409395973157, current average density: 0.2692828146143437
Iter: 74, dijkstra score: 2,713,407.891778925, ACO score: 18,076,508.97340969, current: 20024892.7650148, dijkstra max density: 113.0, ACO max density: 68.0, current max density: 67.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.26711409395973157, current average density: 0.279887482419128
Iter: 75, dijkstra score: 2,713,407.891778925, ACO score: 18,076,176.946520463, current: 18076176.946520463, dijkstra max density: 113.0, ACO max density: 70.0, current max density: 70.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2653333333333333, current average density: 0.2653333333333333
Iter: 76, dijkstra score: 2,713,407.891778925, ACO score: 17,103,838.00155289, current: 17103838.00155289, dijkstra max density: 113.0, ACO max density: 68.0, current max density: 68.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.26783310901749663, current average density: 0.26783310901749663
Iter: 77, dijkstra score: 2,713,407.891778925, ACO score: 17,103,838.00155289, current: 19067364.236855865, dijkstra max density: 113.0, ACO max density: 68.0, current max density: 69.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.26783310901749663, current average density: 0.2763888888888889
Iter: 78, dijkstra score: 2,713,407.891778925, ACO score: 17,098,307.602254767, current: 17098307.602254767, dijkstra max density: 113.0, ACO max density: 70.0, current max density: 70.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2667560321715818, current average density: 0.2667560321715818
Iter: 79, dijkstra score: 2,713,407.891778925, ACO score: 17,098,307.602254767, current: 20060680.686200555, dijkstra max density: 113.0, ACO max density: 70.0, current max density: 72.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2667560321715818, current average density: 0.2614980289093298
Iter: 80, dijkstra score: 2,713,407.891778925, ACO score: 17,098,307.602254767, current: 20032358.468194813, dijkstra max density: 113.0, ACO max density: 70.0, current max density: 67.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2667560321715818, current average density: 0.2700135685210312
Iter: 81, dijkstra score: 2,713,407.891778925, ACO score: 17,098,307.602254767, current: 18060086.140368424, dijkstra max density: 113.0, ACO max density: 70.0, current max density: 70.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2667560321715818, current average density: 0.27148703956343795
Iter: 82, dijkstra score: 2,713,407.891778925, ACO score: 16,107,820.664536221, current: 16107820.664536221, dijkstra max density: 113.0, ACO max density: 69.0, current max density: 69.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.26711409395973157, current average density: 0.26711409395973157
Iter: 83, dijkstra score: 2,713,407.891778925, ACO score: 16,107,820.664536221, current: 17097534.379405815, dijkstra max density: 113.0, ACO max density: 69.0, current max density: 70.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.26711409395973157, current average density: 0.26711409395973157
Iter: 84, dijkstra score: 2,713,407.891778925, ACO score: 16,107,820.664536221, current: 19061439.939674087, dijkstra max density: 113.0, ACO max density: 69.0, current max density: 70.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.26711409395973157, current average density: 0.28347578347578345
Iter: 85, dijkstra score: 2,713,407.891778925, ACO score: 16,107,820.664536221, current: 17095198.29521023, dijkstra max density: 113.0, ACO max density: 69.0, current max density: 71.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.26711409395973157, current average density: 0.25945241199478486
Iter: 86, dijkstra score: 2,713,407.891778925, ACO score: 14,137,669.15900417, current: 14137669.15900417, dijkstra max density: 113.0, ACO max density: 69.0, current max density: 69.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2571059431524548, current average density: 0.2571059431524548
Iter: 87, dijkstra score: 2,713,407.891778925, ACO score: 13,166,241.205254218, current: 13166241.205254218, dijkstra max density: 113.0, ACO max density: 72.0, current max density: 72.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2608125819134993, current average density: 0.2608125819134993
Iter: 88, dijkstra score: 2,713,407.891778925, ACO score: 13,166,241.205254218, current: 15127236.478326816, dijkstra max density: 113.0, ACO max density: 72.0, current max density: 71.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2608125819134993, current average density: 0.2574385510996119
Iter: 89, dijkstra score: 2,713,407.891778925, ACO score: 13,166,241.205254218, current: 14169859.723487407, dijkstra max density: 113.0, ACO max density: 72.0, current max density: 71.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2608125819134993, current average density: 0.2538265306122449
Iter: 90, dijkstra score: 2,713,407.891778925, ACO score: 13,166,241.205254218, current: 16100377.337388722, dijkstra max density: 113.0, ACO max density: 72.0, current max density: 73.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2608125819134993, current average density: 0.2656875834445928
Iter: 91, dijkstra score: 2,713,407.891778925, ACO score: 12,172,983.179803116, current: 12172983.179803116, dijkstra max density: 113.0, ACO max density: 73.0, current max density: 73.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.25, current average density: 0.25
Iter: 92, dijkstra score: 2,713,407.891778925, ACO score: 11,186,978.228083475, current: 11186978.228083475, dijkstra max density: 113.0, ACO max density: 71.0, current max density: 71.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2614980289093298, current average density: 0.2614980289093298
Iter: 93, dijkstra score: 2,713,407.891778925, ACO score: 11,186,978.228083475, current: 14132468.773577185, dijkstra max density: 113.0, ACO max density: 71.0, current max density: 72.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2614980289093298, current average density: 0.26639892904953144
Iter: 94, dijkstra score: 2,713,407.891778925, ACO score: 11,186,978.228083475, current: 12180904.403677437, dijkstra max density: 113.0, ACO max density: 71.0, current max density: 72.0, dijkstra average density: 1.0994475138121547, ACO average density: 0.2614980289093298, current average density: 0.2621870882740448
